"party_name","federal_contribution","riding.name","riding.id","year","total_contributions","total_contributions.over_200","total_contributions.200_or_less","total_contributions.20_or_less","n_contributors","n_contributors.over_200","n_contributors.200_or_less","n_contributors.20_or_less"
"New Democratic Party",FALSE,"Ottawa—Vanier",35065,"2011",159000,130000,29000,0,8,3,5,0
"New Democratic Party",FALSE,"Ottawa West—Nepean",35066,"2011",195200,180000,15200,0,7,4,3,0
"New Democratic Party",FALSE,"Oxford",35067,"2011",146000,108000,38000,0,7,3,4,0
"New Democratic Party",FALSE,"Parkdale—High Park",35068,"2011",1932600,1126600,803500,2500,100,28,69,3
"New Democratic Party",FALSE,"Parry Sound—Muskoka",35069,"2011",518205,445705,57500,15000,23,7,4,12
"New Democratic Party",FALSE,"Perth—Wellington",35070,"2011",272000,180000,92000,0,15,4,11,0
"New Democratic Party",FALSE,"Peterborough",35071,"2011",115000,85000,30000,0,6,3,3,0
"New Democratic Party",FALSE,"Renfrew—Nipissing—Pembroke",35074,"2011",35000,30000,5000,0,2,1,1,0
"New Democratic Party",FALSE,"Richmond Hill",35075,"2011",129500,50000,79500,0,9,1,8,0
"New Democratic Party",FALSE,"Sarnia—Lambton",35078,"2011",379700,210000,167000,2700,24,5,14,5
"New Democratic Party",FALSE,"Sault Ste. Marie",35079,"2011",210000,38500,171500,0,19,1,18,0
"New Democratic Party",FALSE,"Scarborough Centre",35081,"2011",145500,110000,35500,0,4,1,3,0
"New Democratic Party",FALSE,"Scarborough—Guildwood",35082,"2011",220000,130000,90000,0,10,3,7,0
"New Democratic Party",FALSE,"Scarborough—Rouge River",35083,"2011",2017065,884112,1132952,0,161,27,134,0
"New Democratic Party",FALSE,"Scarborough Southwest",35084,"2011",268800,142000,126800,0,27,4,23,0
"New Democratic Party",FALSE,"Simcoe North",35086,"2011",59500,30000,29500,0,5,1,4,0
"New Democratic Party",FALSE,"Stormont—Dundas—South Glengarry",35087,"2011",265000,80000,185000,0,18,2,16,0
"New Democratic Party",FALSE,"Sudbury",35088,"2011",2486600,1506800,979800,0,113,28,85,0
"New Democratic Party",FALSE,"Thunder Bay—Rainy River",35090,"2011",1765899,1273000,492899,0,74,25,49,0
"New Democratic Party",FALSE,"Thunder Bay—Superior North",35091,"2011",1907500,1136000,771500,0,101,30,71,0
"New Democratic Party",FALSE,"Timmins—James Bay",35092,"2011",1518200,885700,632500,0,79,17,62,0
"New Democratic Party",FALSE,"Toronto Centre",35093,"2011",1092350,802850,289500,0,48,18,30,0
"New Democratic Party",FALSE,"Toronto—Danforth",35094,"2011",5772625,2788500,2908700,75425,740,63,279,398
"New Democratic Party",FALSE,"Trinity—Spadina",35095,"2011",9911700,5677100,4234600,0,505,122,383,0
"New Democratic Party",FALSE,"Vaughan",35096,"2011",40000,30000,10000,0,2,1,1,0
"New Democratic Party",FALSE,"Welland",35097,"2011",518000,329000,189000,0,31,7,24,0
"New Democratic Party",FALSE,"Windsor—Tecumseh",35101,"2011",506000,408000,98000,0,19,9,10,0
"New Democratic Party",FALSE,"Windsor West",35102,"2011",1429996,856795,573200,0,70,22,48,0
"New Democratic Party",FALSE,"York—Simcoe",35104,"2011",173800,111300,62500,0,8,4,4,0
"New Democratic Party",FALSE,"York South—Weston",35105,"2011",2758799,1939828,791121,27850,221,35,70,116
"New Democratic Party",FALSE,"York West",35106,"2011",60000,40000,20000,0,2,1,1,0
"New Democratic Party",FALSE,"Brandon—Souris",46001,"2011",292400,204000,88400,0,9,4,5,0
"New Democratic Party",FALSE,"Churchill",46003,"2011",1013500,694000,319500,0,44,13,31,0
"New Democratic Party",FALSE,"Dauphin—Swan River—Marquette",46004,"2011",260000,120000,140000,0,15,2,13,0
"New Democratic Party",FALSE,"Elmwood—Transcona",46005,"2011",1408200,596400,811800,0,94,9,85,0
"New Democratic Party",FALSE,"Kildonan—St. Paul",46006,"2011",808992,97500,57499,653993,622,3,11,608
"New Democratic Party",FALSE,"Provencher",46008,"2011",619500,290000,329500,0,36,6,30,0
"New Democratic Party",FALSE,"Selkirk—Interlake",46010,"2011",1471500,872500,590000,9000,67,17,45,5
"New Democratic Party",FALSE,"Winnipeg Centre",46011,"2011",367000,314000,53000,0,9,5,4,0
"New Democratic Party",FALSE,"Winnipeg North",46012,"2011",306500,130000,170000,6500,25,3,18,4
"New Democratic Party",FALSE,"Winnipeg South Centre",46014,"2011",242000,116500,125500,0,15,3,12,0
"New Democratic Party",FALSE,"Battlefords—Lloydminster",47001,"2011",1860125,820000,1020500,19625,181,22,108,51
"New Democratic Party",FALSE,"Blackstrap",47002,"2011",896800,439000,457700,100,60,10,49,1
"New Democratic Party",FALSE,"Cypress Hills—Grasslands",47004,"2011",385000,230000,155000,0,20,6,14,0
"New Democratic Party",FALSE,"Palliser",47005,"2011",4671015,2977000,1687500,6515,240,67,168,5
"New Democratic Party",FALSE,"Prince Albert",47006,"2011",2058000,1327000,731000,0,110,33,77,0
"New Democratic Party",FALSE,"Regina—Lumsden—Lake Centre",47007,"2011",1433121,908620,524500,0,75,22,53,0
"New Democratic Party",FALSE,"Regina—Qu'Appelle",47008,"2011",1268410,640000,623000,5410,82,11,65,6
"New Democratic Party",FALSE,"Saskatoon—Rosetown—Biggar",47010,"2011",3931500,2463500,1435000,33000,2104,49,146,1909
"New Democratic Party",FALSE,"Saskatoon—Wanuskewin",47011,"2011",662000,472000,190000,0,25,12,13,0
"New Democratic Party",FALSE,"Souris—Moose Mountain",47012,"2011",563500,180500,383000,0,43,4,39,0
"New Democratic Party",FALSE,"Wascana",47013,"2011",970000,391000,579000,0,72,9,63,0
"New Democratic Party",FALSE,"Calgary Centre-North",48003,"2011",360000,225000,135000,0,17,4,13,0
"New Democratic Party",FALSE,"Edmonton Centre",48012,"2011",1434800,702500,732300,0,96,15,81,0
"New Democratic Party",FALSE,"Edmonton East",48013,"2011",509500,350000,159500,0,19,4,15,0
"New Democratic Party",FALSE,"Edmonton—Leduc",48014,"2011",368700,225500,140200,3000,49,4,15,30
"New Democratic Party",FALSE,"Edmonton—Strathcona",48018,"2011",6331800,4302600,2029200,0,290,97,193,0
"New Democratic Party",FALSE,"Lethbridge",48019,"2011",426460,210000,155000,61461,87,5,13,69
"New Democratic Party",FALSE,"Macleod",48020,"2011",290000,0,0,0,0,0,0,0
"New Democratic Party",FALSE,"Medicine Hat",48021,"2011",50000,50000,0,0,1,1,0,0
"New Democratic Party",FALSE,"Peace River",48022,"2011",236500,165000,71500,0,12,4,8,0
"New Democratic Party",FALSE,"Wetaskiwin",48026,"2011",10000,0,0,10000,1,1,0,0
"New Democratic Party",FALSE,"Wild Rose",48027,"2011",10000,0,0,0,1,1,0,0
"New Democratic Party",FALSE,"Abbotsford",59001,"2011",328129,134559,193570,0,59,2,57,0
"New Democratic Party",FALSE,"Burnaby—Douglas",59002,"2011",3209070,1550005,1575000,84065,506,34,172,300
"New Democratic Party",FALSE,"Burnaby—New Westminster",59003,"2011",1595000,990000,605000,0,70,17,53,0
"New Democratic Party",FALSE,"Cariboo—Prince George",59004,"2011",234000,160000,74000,0,11,4,7,0
"New Democratic Party",FALSE,"Pitt Meadows—Maple Ridge—Mission",59007,"2011",470500,310000,141000,19500,42,8,23,11
"New Democratic Party",FALSE,"Esquimalt—Juan de Fuca",59008,"2011",1800200,1118700,681500,0,127,28,99,0
"New Democratic Party",FALSE,"Kamloops—Thompson—Cariboo",59010,"2011",320000,230000,90000,0,15,3,12,0
"New Democratic Party",FALSE,"Kelowna—Lake Country",59011,"2011",278607,131597,147010,0,26,3,23,0
"New Democratic Party",FALSE,"Kootenay—Columbia",59012,"2011",1472961,911251,561710,0,70,22,48,0
"New Democratic Party",FALSE,"Langley",59013,"2011",1069785,804957,264828,0,55,12,43,0
"New Democratic Party",FALSE,"Nanaimo—Alberni",59014,"2011",1511000,873000,638000,0,79,17,62,0
"New Democratic Party",FALSE,"Nanaimo—Cowichan",59015,"2011",1700130,1004529,655950,39650,243,25,68,150
"New Democratic Party",FALSE,"Newton—North Delta",59016,"2011",1554300,1062500,471500,20300,76,21,41,14
"New Democratic Party",FALSE,"New Westminster—Coquitlam",59017,"2011",2739452,1407770,1331682,0,148,31,117,0
"New Democratic Party",FALSE,"Okanagan—Shuswap",59018,"2011",966500,525000,441500,0,53,12,41,0
"New Democratic Party",FALSE,"North Vancouver",59019,"2011",274000,175000,99000,0,15,3,12,0
"New Democratic Party",FALSE,"Okanagan—Coquihalla",59020,"2011",438963,320000,101000,17963,113,8,11,94
"New Democratic Party",FALSE,"Port Moody—Westwood—Port Coquitlam",59021,"2011",220000,220000,0,0,2,2,0,0
"New Democratic Party",FALSE,"Prince George—Peace River",59022,"2011",465000,405000,60000,0,12,6,6,0
"New Democratic Party",FALSE,"Richmond",59023,"2011",494000,390000,104000,0,16,5,11,0
"New Democratic Party",FALSE,"Saanich—Gulf Islands",59024,"2011",1654625,756700,831300,66625,309,17,96,196
"New Democratic Party",FALSE,"Skeena—Bulkley Valley",59025,"2011",2015600,1110000,867200,38400,142,34,84,24
"New Democratic Party",FALSE,"British Columbia Southern Interior",59026,"2011",2344000,1460000,882000,2000,146,43,102,1
"New Democratic Party",FALSE,"South Surrey—White Rock—Cloverdale",59027,"2011",218600,50000,162500,6100,20,1,15,4
"New Democratic Party",FALSE,"Surrey North",59028,"2011",1555000,1250000,305000,0,59,26,33,0
"New Democratic Party",FALSE,"Vancouver Centre",59029,"2011",1129745,395000,712165,22580,111,12,82,17
"New Democratic Party",FALSE,"Vancouver East",59030,"2011",1797232,976500,797500,23232,251,24,81,146
"New Democratic Party",FALSE,"Vancouver Kingsway",59032,"2011",3437783,2178868,1257316,1600,174,39,133,2
"New Democratic Party",FALSE,"Vancouver Quadra",59033,"2011",1097000,4e+05,697000,0,75,9,66,0
"New Democratic Party",FALSE,"Vancouver South",59034,"2011",857200,528000,302000,27200,85,11,48,26
"New Democratic Party",FALSE,"Victoria",59035,"2011",1590451,781000,809451,0,105,19,86,0
"New Democratic Party",FALSE,"Yukon",60001,"2011",472500,324500,148000,0,19,6,13,0
"New Democratic Party",FALSE,"Northwest Territories",61001,"2011",441000,342000,99000,0,20,9,11,0
"New Democratic Party",FALSE,"St. John's East",10006,"2012",726700,400600,302600,23500,180,11,93,76
"New Democratic Party",FALSE,"St. John's South—Mount Pearl",10007,"2012",66000,30000,36000,0,5,1,4,0
"New Democratic Party",FALSE,"Charlottetown",11002,"2012",1131500,991500,140000,0,30,18,12,0
"New Democratic Party",FALSE,"Central Nova",12002,"2012",205000,105000,1e+05,0,9,2,7,0
"New Democratic Party",FALSE,"Dartmouth—Cole Harbour",12003,"2012",430175,215200,146500,68475,74,74,0,0
"New Democratic Party",FALSE,"Halifax",12004,"2012",200500,55000,145500,0,21,2,19,0
"New Democratic Party",FALSE,"Halifax West",12005,"2012",215500,112500,103000,0,26,3,23,0
"New Democratic Party",FALSE,"Cumberland—Colchester—Musquodoboit Valley",12007,"2012",135000,90000,45000,0,7,3,4,0
"New Democratic Party",FALSE,"Sackville—Eastern Shore",12008,"2012",328000,205000,123000,0,14,4,10,0
"New Democratic Party",FALSE,"South Shore—St. Margaret's",12009,"2012",892300,408200,442100,42000,183,8,67,108
"New Democratic Party",FALSE,"Acadie—Bathurst",13001,"2012",503000,225000,278000,0,29,6,23,0
"New Democratic Party",FALSE,"Beauséjour",13002,"2012",390000,375000,15000,0,9,7,2,0
"New Democratic Party",FALSE,"Fundy Royal",13004,"2012",397000,298000,99000,0,13,5,8,0
"New Democratic Party",FALSE,"Moncton—Riverview—Dieppe",13007,"2012",368100,204900,153000,10200,73,7,28,38
"New Democratic Party",FALSE,"Tobique—Mactaquac",13010,"2012",60000,40000,20000,0,2,1,1,0
"New Democratic Party",FALSE,"Abitibi—Témiscamingue",24001,"2012",160000,160000,0,0,2,2,0,0
"New Democratic Party",FALSE,"Alfred-Pellan",24003,"2012",527855,415389,101460,11005,78,8,35,35
"New Democratic Party",FALSE,"Argenteuil—Papineau—Mirabel",24004,"2012",133500,120000,13500,0,3,1,2,0
"New Democratic Party",FALSE,"Beauharnois—Salaberry",24006,"2012",336900,204000,82000,50900,71,4,11,56
"New Democratic Party",FALSE,"Beauport—Limoilou",24007,"2012",68100,57500,10600,0,5,2,3,0
"New Democratic Party",FALSE,"Berthier—Maskinongé",24008,"2012",136500,120000,16500,0,4,1,3,0
"New Democratic Party",FALSE,"Brome—Missisquoi",24010,"2012",236855,160000,61500,15355,42,2,9,31
"New Democratic Party",FALSE,"Chambly—Borduas",24012,"2012",148000,120000,28000,0,4,1,3,0
"New Democratic Party",FALSE,"Charlesbourg—Haute-Saint-Charles",24013,"2012",520646,518646,2000,0,9,8,1,0
"New Democratic Party",FALSE,"Montmorency—Charlevoix—Haute-Côte-Nord",24014,"2012",303000,265000,38000,0,8,3,5,0
"New Democratic Party",FALSE,"Châteauguay—Saint-Constant",24015,"2012",683000,646000,37000,0,17,11,6,0
"New Democratic Party",FALSE,"Chicoutimi—Le Fjord",24016,"2012",136000,120000,16000,0,4,1,3,0
"New Democratic Party",FALSE,"Drummond",24018,"2012",1283774,984000,68000,231773,198,11,12,175
"New Democratic Party",FALSE,"Gaspésie—Îles-de-la-Madeleine",24019,"2012",276933,220000,31000,25933,76,2,4,70
"New Democratic Party",FALSE,"Gatineau",24020,"2012",766950,646000,71000,49950,55,9,11,35
"New Democratic Party",FALSE,"Hochelaga",24021,"2012",502101,312000,51500,138601,107,7,10,90
"New Democratic Party",FALSE,"Honoré-Mercier",24022,"2012",464108,328924,118183,17000,50,7,20,23
"New Democratic Party",FALSE,"Hull—Aylmer",24023,"2012",754996,458996,192000,104000,129,10,29,90
"New Democratic Party",FALSE,"Jeanne-Le Ber",24024,"2012",192000,80000,112000,0,16,2,14,0
"New Democratic Party",FALSE,"Joliette",24025,"2012",570000,530000,40000,0,8,5,3,0
"New Democratic Party",FALSE,"Lac-Saint-Louis",24027,"2012",428980,158000,94500,176480,587,2,15,570
"New Democratic Party",FALSE,"La Pointe-de-l'Île",24028,"2012",512000,340000,168000,4000,42,9,23,10
"New Democratic Party",FALSE,"LaSalle—Émard",24029,"2012",559500,503500,49000,7000,40,11,9,20
"New Democratic Party",FALSE,"Laurentides—Labelle",24030,"2012",471208,350308,107000,13900,45,8,17,20
"New Democratic Party",FALSE,"Laurier—Sainte-Marie",24031,"2012",596853,424000,73000,99853,263,8,10,245
"New Democratic Party",FALSE,"Laval",24032,"2012",32700,28000,1500,3200,12,1,1,10
"New Democratic Party",FALSE,"Laval—Les Îles",24033,"2012",607200,489800,111700,5700,40,8,12,20
"New Democratic Party",FALSE,"Longueuil—Pierre-Boucher",24035,"2012",878554,598990,153535,126030,509,10,71,428
"New Democratic Party",FALSE,"Lotbinière—Chutes-de-la-Chaudière",24036,"2012",94000,90000,4000,0,2,1,1,0
"New Democratic Party",FALSE,"Louis-Hébert",24037,"2012",287000,234000,53000,0,12,5,7,0
"New Democratic Party",FALSE,"Louis-Saint-Laurent",24038,"2012",173100,120000,32000,21100,47,1,3,43
"New Democratic Party",FALSE,"Marc-Aurèle-Fortin",24040,"2012",187400,163400,24000,0,6,4,2,0
"New Democratic Party",FALSE,"Haute-Gaspésie—La Mitis—Matane—Matapédia",24041,"2012",60000,60000,0,0,1,1,0,0
"New Democratic Party",FALSE,"Montcalm",24043,"2012",399816,166672,233144,0,42,3,39,0
"New Democratic Party",FALSE,"Notre-Dame-de-Grâce—Lachine",24045,"2012",584200,456000,115200,13000,38,13,12,13
"New Democratic Party",FALSE,"Outremont",24047,"2012",936927,542600,306536,87791,288,14,34,240
"New Democratic Party",FALSE,"Papineau",24048,"2012",88500,60500,28000,0,6,2,4,0
"New Democratic Party",FALSE,"Pierrefonds—Dollard",24049,"2012",371000,314000,53000,4000,29,5,9,15
"New Democratic Party",FALSE,"Pontiac",24050,"2012",499000,445000,54000,0,12,6,6,0
"New Democratic Party",FALSE,"Portneuf—Jacques-Cartier",24051,"2012",215306,175000,23485,16821,28,2,6,20
"New Democratic Party",FALSE,"Québec",24052,"2012",390868,141324,232444,17100,91,2,25,64
"New Democratic Party",FALSE,"Richmond—Arthabaska",24055,"2012",120200,115000,0,5200,14,3,0,11
"New Democratic Party",FALSE,"Rimouski-Neigette—Témiscouata—Les Basques",24056,"2012",683060,572440,96620,14000,105,7,23,75
"New Democratic Party",FALSE,"Rivière-des-Mille-Îles",24057,"2012",253500,216000,24000,13500,46,4,7,35
"New Democratic Party",FALSE,"Montmagny—L'Islet—Kamouraska—Rivière-du-Loup",24058,"2012",206000,170000,25000,11000,29,2,2,25
"New Democratic Party",FALSE,"Rivière-du-Nord",24059,"2012",384500,280000,104500,0,17,5,12,0
"New Democratic Party",FALSE,"Rosemont—La Petite-Patrie",24061,"2012",784256,541084,241764,1408,76,12,63,1
"New Democratic Party",FALSE,"Saint-Bruno—Saint-Hubert",24062,"2012",88277,59254,17396,11627,26,2,8,16
"New Democratic Party",FALSE,"Saint-Hyacinthe—Bagot",24063,"2012",402500,280000,120500,2000,24,3,16,5
"New Democratic Party",FALSE,"Saint-Jean",24064,"2012",143000,120000,23000,0,3,1,2,0
"New Democratic Party",FALSE,"Saint-Lambert",24065,"2012",354400,312000,32000,10400,94,7,6,81
"New Democratic Party",FALSE,"Saint-Laurent—Cartierville",24066,"2012",70500,63000,7500,0,4,1,3,0
"New Democratic Party",FALSE,"Shefford",24069,"2012",369500,316500,53000,0,13,4,9,0
"New Democratic Party",FALSE,"Sherbrooke",24070,"2012",206500,189000,17500,0,7,3,4,0
"New Democratic Party",FALSE,"Terrebonne—Blainville",24071,"2012",442100,392000,46100,4000,27,7,8,12
"New Democratic Party",FALSE,"Trois-Rivières",24072,"2012",963200,789000,167000,7200,67,18,24,25
"New Democratic Party",FALSE,"Vaudreuil-Soulanges",24073,"2012",81000,52000,29000,0,6,2,4,0
"New Democratic Party",FALSE,"Verchères—Les Patriotes",24074,"2012",389665,232000,92385,65279,149,5,29,115
"New Democratic Party",FALSE,"Westmount—Ville-Marie",24075,"2012",644500,514500,128000,2000,26,11,12,3
"New Democratic Party",FALSE,"Algoma—Manitoulin—Kapuskasing",35002,"2012",942500,776000,166500,0,37,19,18,0
"New Democratic Party",FALSE,"Beaches—East York",35005,"2012",2707857,2575857,132000,0,64,51,13,0
"New Democratic Party",FALSE,"Bramalea—Gore—Malton",35006,"2012",430000,410000,20000,0,10,9,1,0
"New Democratic Party",FALSE,"Brant",35009,"2012",198625,50000,16000,132625,106,1,3,102
"New Democratic Party",FALSE,"Burlington",35010,"2012",335000,215000,120000,0,16,4,12,0
"New Democratic Party",FALSE,"Carleton—Mississippi Mills",35012,"2012",129253,23336,58251,47666,39,1,9,29
"New Democratic Party",FALSE,"Davenport",35015,"2012",2220690,1180423,1040267,0,137,27,110,0
"New Democratic Party",FALSE,"Don Valley East",35016,"2012",210000,160000,50000,0,5,2,3,0
"New Democratic Party",FALSE,"Elgin—Middlesex—London",35020,"2012",40000,40000,0,0,1,1,0,0
"New Democratic Party",FALSE,"Essex",35021,"2012",1463500,1413500,48000,2000,25,19,5,1
"New Democratic Party",FALSE,"Etobicoke—Lakeshore",35023,"2012",63000,48000,15000,0,3,2,1,0
"New Democratic Party",FALSE,"Haldimand—Norfolk",35028,"2012",24000,24000,24000,0,0,-1,1,0
"New Democratic Party",FALSE,"Haliburton—Kawartha Lakes—Brock",35029,"2012",192000,1e+05,92000,0,24,1,23,0
"New Democratic Party",FALSE,"Hamilton Centre",35031,"2012",813128,596128,217000,0,29,10,19,0
"New Democratic Party",FALSE,"Hamilton East—Stoney Creek",35032,"2012",2017056,1370250,646806,0,87,25,62,0
"New Democratic Party",FALSE,"Hamilton Mountain",35033,"2012",1566000,1354000,212000,0,50,29,21,0
"New Democratic Party",FALSE,"Huron—Bruce",35034,"2012",60000,60000,0,0,1,1,0,0
"New Democratic Party",FALSE,"Kenora",35035,"2012",121692,70000,44092,7600,24,2,7,15
"New Democratic Party",FALSE,"Kitchener Centre",35037,"2012",697020,504243,192777,0,32,14,18,0
"New Democratic Party",FALSE,"Kitchener—Conestoga",35038,"2012",100923,78000,8523,14400,16,3,1,12
"New Democratic Party",FALSE,"Kitchener—Waterloo",35039,"2012",228000,174000,54000,0,10,5,5,0
"New Democratic Party",FALSE,"Lanark—Frontenac—Lennox and Addington",35040,"2012",130000,60000,70000,0,11,11,0,0
"New Democratic Party",FALSE,"Leeds—Grenville",35041,"2012",328245,70000,210500,47745,47,0,17,30
"New Democratic Party",FALSE,"London—Fanshawe",35042,"2012",966000,372000,594000,0,80,9,71,0
"New Democratic Party",FALSE,"London North Centre",35043,"2012",337000,105000,230000,2000,56,2,52,2
"New Democratic Party",FALSE,"London West",35044,"2012",574361,397000,155492,21869,99,8,16,75
"New Democratic Party",FALSE,"Markham—Unionville",35045,"2012",40000,40000,0,0,1,1,0,0
"New Democratic Party",FALSE,"Mississauga—Erindale",35049,"2012",188156,126000,20000,42156,158,3,2,153
"New Democratic Party",FALSE,"Niagara West—Glanbrook",35055,"2012",440000,415000,25000,0,9,6,3,0
